k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度
2602,322.74,2275.776208,4369.0625,10293389.83,340,135.2555922,36.76616639
2603,389.65,5910.305843,22148.8,5861875.862,318,135.2733684,36.76616639
2604,136.2,14734.09521,21329.66667,3035399.449,303,135.2911446,36.76616639
2605,115.67,14092.87884,0,0,18,135.3089209,36.76616639
2606,244.67,3235.730407,820.1666667,2251438.356,203,135.3266971,36.76616639
2607,320.6,3135.705643,20067.41667,3174656.652,410,135.3444733,36.76616639
2608,337.67,79.120741,377.5,0,304,135.3622495,36.76616639
2609,120.19,2240.829889,0,2823244.147,178,135.3800258,36.76616639
2610,17.18,2240.829889,0,0,18,135.397802,36.76616639
2611,5.45,2240.829889,0,0,7,135.4155782,36.76616639
2612,0,0,0,0,0,135.4333544,36.76616639
2613,0,1159.477441,0,0,1,134.8111866,36.78128787
2614,6.1,1159.477441,0,0,5,134.8289628,36.78128787
2615,75.94,1159.477441,0,0,23,134.846739,36.78128787
2616,68.94,1159.477441,204,0,130,134.8645153,36.78128787
2617,55.4,1159.477441,17459,4390333.333,62,134.8822915,36.78128787
2618,72.06,1159.477441,0,0,69,134.9000677,36.78128787
2619,43.39,2156.176766,852,0,60,134.9178439,36.78128787
2620,127.1,2505.366646,3357,0,66,134.9356202,36.78128787
2621,338.24,3425.112737,1587.25,2715987.395,225,134.9533964,36.78128787
2622,585.15,3433.311049,1500.157895,2299700.997,590,134.9711726,36.78128787
2623,388.83,2836.066581,855.0571429,2020000,472,134.9889488,36.78128787
2624,180.52,2207.146334,235,0,230,135.0067251,36.78128787
2625,183.8,2207.146334,0,0,173,135.0245013,36.78128787
2626,280.12,2207.146334,0,0,196,135.0422775,36.78128787
2627,261.08,2673.248117,135.2,0,302,135.0600537,36.78128787
2628,312.54,4189.720114,10079.66667,3970000,147,135.07783,36.78128787
2629,402.09,4189.720114,1717.818182,3447964.676,514,135.0956062,36.78128787
2630,532.21,4189.720114,1337.27907,2635907.591,372,135.1133824,36.78128787
2631,426.87,4189.720114,1099.4,2769870.13,607,135.1311586,36.78128787
2632,424.47,4189.720114,101,2413033.175,219,135.1489349,36.78128787
2633,592.83,4228.707675,5983.291667,2967090.643,690,135.1667111,36.78128787
2634,192.72,14372.23279,1376.75,2197280.335,315,135.1844873,36.78128787
2635,198.83,15452.7444,161,2158786.127,142,135.2022635,36.78128787
2636,341.4,6559.596871,15433.9,4253586.957,216,135.2200397,36.78128787
2637,422.78,6564.629677,3922.540984,2450184.874,582,135.237816,36.78128787
2638,167.86,5643.068032,18168.33333,2562028.986,259,135.2555922,36.78128787
2639,19.71,5837.723256,0,0,24,135.2733684,36.78128787
2640,43.97,3192.200527,0,0,41,135.2911446,36.78128787
2641,252.56,3192.200527,0,0,27,135.3089209,36.78128787
2642,647,3192.200527,3134.714286,2071200,559,135.3266971,36.78128787
2643,530.12,2254.100955,623.7,2028400,752,135.3444733,36.78128787
2644,100.95,351.4697533,594,0,113,135.3622495,36.78128787
2645,8.95,2240.829889,0,0,14,135.3800258,36.78128787
2646,0,0,0,0,0,135.397802,36.78128787
2647,0,0,0,0,0,135.4155782,36.78128787
2648,3.85,1159.477441,0,0,4,134.8111866,36.79640936
2649,17.37,1159.477441,0,0,19,134.8289628,36.79640936
2650,32.93,1159.477441,0,0,23,134.846739,36.79640936
2651,265.31,1159.477441,0,1557916.667,71,134.8645153,36.79640936
2652,325.77,1159.477441,239.5,2743200,506,134.8822915,36.79640936
2653,22.19,1159.477441,33932.4,0,47,134.9000677,36.79640936
2654,16.65,2079.507587,0,0,13,134.9178439,36.79640936
2655,59.34,3179.691713,0,0,36,134.9356202,36.79640936
2656,279.6,3454.41674,1949.714286,872500,201,134.9533964,36.79640936
2657,319.64,3224.372631,1782.125,2879556.962,347,134.9711726,36.79640936
2658,222.73,2238.895036,339.3076923,5298666.667,275,134.9889488,36.79640936
2659,162.98,2207.146334,78.33333333,0,213,135.0067251,36.79640936
2660,114.45,2207.146334,687,0,144,135.0245013,36.79640936
2661,43.53,2207.146334,0,0,42,135.0422775,36.79640936
2662,43,2207.146334,202,0,85,135.0600537,36.79640936
2663,258.03,4189.720114,7683,0,21,135.07783,36.79640936
2664,583.4,4189.720114,1881.925,2401767.81,604,135.0956062,36.79640936
2665,327.23,4189.720114,109.1428571,2831774.58,388,135.1133824,36.79640936
2666,405.16,4189.720114,9011.666667,3039392.523,344,135.1311586,36.79640936
2667,428.71,4104.8414,4903.769231,3154171.975,483,135.1489349,36.79640936
2668,822.49,3825.812612,303.8,3156268.657,372,135.1667111,36.79640936
2669,649.87,3762.674087,8748.555556,3466011.08,703,135.1844873,36.79640936
2670,92.82,3831.030652,402.1818182,0,491,135.2022635,36.79640936
2671,30.49,4623.265713,0,0,26,135.2200397,36.79640936
2672,59.38,7847.387749,0,0,58,135.237816,36.79640936
2673,52.09,6700.535561,260,1535625,76,135.2555922,36.79640936
2674,33.21,3192.200527,0,2116666.667,28,135.2733684,36.79640936
2675,84.62,3192.200527,0,1594444.444,82,135.2911446,36.79640936
2676,56.62,3192.200527,0,0,73,135.3089209,36.79640936
2677,40.62,3092.221661,204,1500000,63,135.3266971,36.79640936
2678,43.97,2481.060529,0,0,62,135.3444733,36.79640936
2679,0,42.86625018,0,0,1,135.3622495,36.79640936
2680,11.15,0,0,0,0,135.3800258,36.79640936
2681,27.13,1159.477441,0,0,41,134.8289628,36.81153084
2682,20,1159.477441,0,0,9,134.846739,36.81153084
2683,72.65,1159.477441,345,1818076.923,61,134.8645153,36.81153084
2684,102.19,1159.477441,169.3333333,0,127,134.8822915,36.81153084
2685,43.57,1198.05935,0,0,31,134.9000677,36.81153084
2686,128.21,2252.962657,30,0,58,134.9178439,36.81153084
2687,253.45,2374.572703,44190.75,2141428.571,173,134.9356202,36.81153084
2688,745.49,7947.583764,466.5,2468491.379,517,134.9533964,36.81153084
2689,628.06,5482.80271,2404.722222,1823988.439,855,134.9711726,36.81153084
2690,187.52,3731.694115,1157.524452,3221311.475,243,134.9889488,36.81153084
2691,107.26,2207.146334,121.6666667,2525000,96,135.0067251,36.81153084
2692,89.05,2207.146334,0,0,141,135.0245013,36.81153084
2693,39.02,2207.146334,0,0,53,135.0422775,36.81153084
2694,42.91,2257.31319,0,0,63,135.0600537,36.81153084
2695,62.32,3371.252603,0,0,33,135.07783,36.81153084
2696,105.85,3157.404888,0,0,133,135.0956062,36.81153084
2697,72.02,4166.27443,0,0,96,135.1133824,36.81153084
2698,84.31,4189.720114,902.8333333,0,64,135.1311586,36.81153084
2699,338.02,4183.04752,63,0,128,135.1489349,36.81153084
2700,475.6,3763.649078,1382.3,3389555.556,438,135.1667111,36.81153084
2701,436.41,3762.674087,1103.4,3018967.972,687,135.1844873,36.81153084
2702,82.86,3762.674087,38.5,3036212.121,78,135.2022635,36.81153084
2703,346.96,3762.674087,160,0,120,135.2200397,36.81153084
2704,468.86,8013.355771,832.52,1846044.776,692,135.237816,36.81153084
2705,96.48,5840.476888,2481,1234705.882,104,135.2555922,36.81153084
2706,88.61,3192.200527,0,0,56,135.2733684,36.81153084
2707,88.19,3192.200527,351,2186666.667,159,135.2911446,36.81153084
2708,30.42,2046.988063,0,2090000,44,135.3089209,36.81153084
2709,13.71,830.1998194,0,0,24,135.3266971,36.81153084
2710,2.7,3192.200527,0,0,3,135.3444733,36.81153084
2711,4.65,0,0,0,0,135.3622495,36.81153084
2712,91.11,1159.477441,0,0,14,134.846739,36.82665232
2713,100.18,1159.477441,0,0,187,134.8645153,36.82665232
2714,52.56,1159.477441,0,0,57,134.8822915,36.82665232
2715,2.15,1159.477441,0,0,6,134.9000677,36.82665232
2716,103.63,1205.719128,0,1518666.667,38,134.9178439,36.82665232
2717,332.45,2148.575197,8985.090909,2864572.368,268,134.9356202,36.82665232
2718,1455.89,7556.851706,2190.85,2155748.031,504,134.9533964,36.82665232
2719,1545.78,14835.35836,1262.6139,1514025.974,2239,134.9711726,36.82665232
2720,703.35,7351.007522,300.516129,1812195.122,738,134.9889488,36.82665232
2721,381.82,5021.836531,729.5227273,2340714.286,446,135.0067251,36.82665232
2722,137.99,2207.146334,5200,2460000,216,135.0245013,36.82665232
2723,62.74,2207.146334,233,0,98,135.0422775,36.82665232
2724,79.17,2003.675256,0,1903522.727,87,135.0600537,36.82665232
2725,181.43,1938.934458,221,2270000,110,135.07783,36.82665232
2726,194.02,1938.934458,296.5833333,2106600,319,135.0956062,36.82665232
2727,59.42,2023.869766,0,0,53,135.1133824,36.82665232
2728,65.5,2651.236697,0,0,90,135.1311586,36.82665232
2729,107.82,4065.739009,121,0,62,135.1489349,36.82665232
2730,329.87,3764.49907,127,3676164.384,234,135.1667111,36.82665232
2731,376.67,3762.674087,117.6,3430000,424,135.1844873,36.82665232
2732,209.78,3762.674087,65457.66667,1707500,298,135.2022635,36.82665232
2733,399.03,3991.465332,197,0,93,135.2200397,36.82665232
2734,462.97,8050.591539,3091.93617,1474862.843,720,135.237816,36.82665232
2735,192.72,7975.210656,331.5714286,1945128.205,253,135.2555922,36.82665232
2736,23.9,3192.200527,29,0,30,135.2733684,36.82665232
2737,23.23,3192.200527,0,0,25,135.2911446,36.82665232
2738,1.25,3192.200527,0,0,2,135.3089209,36.82665232
2739,15.09,3192.200527,0,0,1,135.3266971,36.82665232
2740,25.35,1159.477441,0,0,40,134.8645153,36.84177381
2741,57.15,1161.44063,0,0,49,134.8822915,36.84177381
2742,17.1,1244.567928,0,0,33,134.9000677,36.84177381
2743,12.18,2220.009005,77,0,24,134.9178439,36.84177381
2744,82.07,1378.959545,0,0,29,134.9356202,36.84177381
2745,417.28,2287.562318,590.5675676,2641111.111,223,134.9533964,36.84177381
2746,701.64,7607.501411,257.5405405,1655127.334,801,134.9711726,36.84177381
2747,201.53,6600.339142,810.5714286,2283000,251,134.9889488,36.84177381
2748,84.47,5597.288572,4448.4,0,143,135.0067251,36.84177381
2749,28.04,2207.146334,0,0,42,135.0245013,36.84177381
2750,130.56,2204.591936,0,0,105,135.0422775,36.84177381
2751,174.7,1938.934458,200.8181818,1982272.727,209,135.0600537,36.84177381
2752,234.01,1938.934458,82,3204444.444,191,135.07783,36.84177381
2753,198.02,1938.934458,2474.25,3239905.482,315,135.0956062,36.84177381
2754,52.3,1938.934458,0,0,50,135.1133824,36.84177381
2755,53.26,3422.24269,448.6,0,75,135.1311586,36.84177381
2756,137.64,3762.674087,6649.5,3858039.216,73,135.1489349,36.84177381
2757,235.38,3762.674087,5733.5,3703870.968,235,135.1667111,36.84177381
2758,262.87,3762.674087,18557.4,3173879.142,219,135.1844873,36.84177381
2759,410.1,3762.674087,5618.125,3021500,427,135.2022635,36.84177381
2760,506.11,7172.085899,6035.55,0,298,135.2200397,36.84177381
2761,808.49,8945.798689,2370.972973,2712101.449,1017,135.237816,36.84177381
2762,184.39,8585.492469,1882,2406763.285,245,135.2555922,36.84177381
2763,1.25,3192.200527,0,0,2,135.2733684,36.84177381
2764,6.2,1175.510152,0,0,5,134.8645153,36.85689529
2765,54,1173.323874,0,0,22,134.8822915,36.85689529
2766,153.84,1291.106863,27,0,138,134.9000677,36.85689529
2767,125.92,2353.371984,55.66666667,2262834.646,178,134.9178439,36.85689529
2768,46.35,1175.510152,0,0,62,134.9356202,36.85689529
2769,205.98,1338.895665,0,0,65,134.9533964,36.85689529
2770,340.6,2355.516631,948.9090909,2424000,422,134.9711726,36.85689529
2771,139.65,2062.2209,116.6666667,2534642.857,169,134.9889488,36.85689529
2772,53.83,1469.990658,235,0,66,135.0067251,36.85689529
2773,42.62,1863.267607,0,0,60,135.0245013,36.85689529
2774,62.42,1805.841889,0,0,80,135.0422775,36.85689529
2775,337.62,1938.934458,98,2172592.593,99,135.0600537,36.85689529
2776,277.12,1938.934458,1439.7,4025270.27,517,135.07783,36.85689529
2777,88.39,1938.934458,11054.66667,3998681.818,130,135.0956062,36.85689529
2778,25.3,1941.729515,3133,0,33,135.1133824,36.85689529
2779,55.19,2261.259536,0,0,80,135.1311586,36.85689529
2780,237.54,3443.723167,124,0,97,135.1489349,36.85689529
2781,306.99,2127.928414,120,2019000,403,135.1667111,36.85689529
2782,120.54,2763.783568,0,1949885.057,133,135.1844873,36.85689529
2783,494.36,3751.968814,0,2674615.385,170,135.2022635,36.85689529
2784,1164.08,8260.87338,577.2786885,1875291.48,868,135.2200397,36.85689529
2785,956.19,9082.070526,1252.220737,2228861.789,1441,135.237816,36.85689529
2786,104.21,9082.070526,2023.166667,1891951.22,135,135.2555922,36.85689529
2787,5.43,1175.510152,105,0,7,134.8645153,36.87201677
2788,20.78,1175.510152,0,0,16,134.8822915,36.87201677
2789,82.55,1175.510152,0,0,63,134.9000677,36.87201677
2790,106.36,1175.510152,1492,1767627.119,137,134.9178439,36.87201677
2791,89.46,1175.510152,17,0,101,134.9356202,36.87201677
2792,30.45,1175.510152,6276,0,33,134.9533964,36.87201677
2793,130.54,1425.814557,85,0,66,134.9711726,36.87201677
2794,159.19,1181.322992,126.3333333,0,203,134.9889488,36.87201677
2795,99.32,1175.510152,0,2490000,142,135.0067251,36.87201677
2796,23.71,1175.510152,155,0,33,135.0245013,36.87201677
2797,60.92,1175.510152,106,0,9,135.0422775,36.87201677
2798,449.41,1557.222305,0,0,126,135.0600537,36.87201677
2799,472.35,1938.934458,92.62068966,2750000,793,135.07783,36.87201677
2800,148.9,1938.934458,1694,0,122,135.0956062,36.87201677
2801,128.71,1939.321758,0,0,129,135.1133824,36.87201677
2802,158.55,1942.63875,65,0,166,135.1311586,36.87201677
2803,354.62,1942.777661,143,2336666.667,182,135.1489349,36.87201677
2804,270.03,1942.777661,302.6818182,1559183.223,481,135.1667111,36.87201677
2805,4.85,1942.777661,0,0,20,135.1844873,36.87201677
2806,4.69,1942.777661,0,0,18,135.2022635,36.87201677
2807,46.63,7520.350212,0,0,32,135.2200397,36.87201677
2808,55.63,9082.070526,28,2661481.481,79,135.237816,36.87201677
2809,1.05,1175.510152,0,0,1,134.8645153,36.88713826
2810,27.23,1175.510152,60.5,0,35,134.8822915,36.88713826
2811,58.23,1175.510152,3094,0,60,134.9000677,36.88713826
2812,193.17,1175.510152,0,0,52,134.9178439,36.88713826
2813,191.33,1175.510152,482,1866666.667,330,134.9356202,36.88713826
2814,12.8,1175.510152,0,0,18,134.9533964,36.88713826
2815,26.37,1175.510152,0,0,38,134.9711726,36.88713826
2816,6.97,1175.510152,0,0,15,134.9889488,36.88713826
2817,77.65,1175.510152,0,0,51,135.0067251,36.88713826
2818,125.47,1175.510152,0,0,107,135.0245013,36.88713826
2819,185.65,1175.510152,0,0,130,135.0422775,36.88713826
2820,102.72,1659.632883,0,0,123,135.0600537,36.88713826
2821,106.46,1938.934458,0,2292307.692,172,135.07783,36.88713826
2822,38.88,1938.934458,0,2277500,56,135.0956062,36.88713826
2823,52.74,1938.934458,0,0,62,135.1133824,36.88713826
2824,65.21,1942.350639,11,0,45,135.1311586,36.88713826
2825,83.04,1942.777661,115,2475454.545,151,135.1489349,36.88713826
2826,1.15,1942.777661,0,0,17,135.1667111,36.88713826
2827,3.2,1942.777661,0,0,11,135.1844873,36.88713826
2828,1,1942.777661,0,0,6,135.2022635,36.88713826
2829,10.17,1175.510152,0,0,24,134.8645153,36.90225974
2830,35.13,1175.510152,86,0,42,134.8822915,36.90225974
2831,31,1175.510152,204,0,33,134.9000677,36.90225974
2832,54.3,1175.510152,0,0,41,134.9178439,36.90225974
2833,30.28,1175.510152,0,0,54,134.9356202,36.90225974
2834,18.5,1003.096399,0,0,15,134.9533964,36.90225974
2835,35.26,1007.655416,0,0,52,134.9711726,36.90225974
2836,20.73,1175.510152,0,0,20,134.9889488,36.90225974
2837,108.76,1033.584197,0,0,41,135.0067251,36.90225974
2838,106.09,1175.510152,288.5,0,138,135.0245013,36.90225974
2839,52.58,1175.510152,0,0,81,135.0422775,36.90225974
2840,53.97,1176.377117,0,0,69,135.0600537,36.90225974
2841,26.55,1723.710622,60,0,26,135.07783,36.90225974
2842,63.15,1912.90739,0,0,86,135.0956062,36.90225974
2843,32.64,1941.469337,0,0,47,135.1133824,36.90225974
2844,48.46,1942.777661,0,2328333.333,71,135.1311586,36.90225974
2845,43.46,1942.777661,0,0,65,135.1489349,36.90225974
2846,0,1942.777661,0,0,3,135.1667111,36.90225974
2847,2.5,1942.777661,0,0,5,135.1844873,36.90225974
2848,0,1942.777661,0,0,1,135.2022635,36.90225974
2849,1.2,0,0,0,0,134.8645153,36.91738122
2850,7.7,1175.510152,109,0,10,134.8822915,36.91738122
2851,18.56,1175.510152,0,0,29,134.9000677,36.91738122
2852,27.47,1175.510152,0,0,23,134.9178439,36.91738122
2853,11.78,1124.466607,0,0,19,134.9356202,36.91738122
2854,37.09,884.5619428,0,0,10,134.9533964,36.91738122
2855,45.31,856.7243054,0,0,72,134.9711726,36.91738122
2856,28.97,921.5077472,0,0,28,134.9889488,36.91738122
2857,36.46,901.9691006,0,0,39,135.0067251,36.91738122
2858,66.59,1091.369879,143,0,73,135.0245013,36.91738122
2859,111.88,1164.03468,85.5,0,93,135.0422775,36.91738122
2860,78.58,836.1892647,0,0,130,135.0600537,36.91738122
2861,42.5,819.770512,0,0,62,135.07783,36.91738122
2862,23.67,997.8193216,0,0,44,135.0956062,36.91738122
2863,132.16,1724.094893,0,0,36,135.1133824,36.91738122
2864,206.61,1942.777661,352,2224074.074,245,135.1311586,36.91738122
2865,118.73,1942.777661,244.5,1604102.564,213,135.1489349,36.91738122
2866,0,1942.777661,0,0,4,135.1667111,36.91738122
2867,1.18,1942.777661,0,0,1,135.1844873,36.91738122
2868,5.93,1175.510152,0,0,5,134.9000677,36.93250271
2869,13.98,1175.510152,0,0,20,134.9178439,36.93250271
2870,86.94,986.9326091,0,0,12,134.9356202,36.93250271
2871,121.09,852.2343639,123,1920000,177,134.9533964,36.93250271
2872,37.67,852.2343639,0,0,53,134.9711726,36.93250271
2873,51.23,852.2343639,0,0,26,134.9889488,36.93250271
2874,37.73,852.2343639,0,0,69,135.0067251,36.93250271
2875,10.03,877.1017323,0,0,13,135.0245013,36.93250271
2876,48.21,949.1716761,0,0,24,135.0422775,36.93250271
2877,122.25,819.770512,92,0,153,135.0600537,36.93250271
2878,60.94,819.770512,204,1836138.614,106,135.07783,36.93250271
2879,19.48,819.770512,0,0,27,135.0956062,36.93250271
2880,17.7,974.6680498,0,0,29,135.1133824,36.93250271
2881,33.91,1897.857375,103,0,50,135.1311586,36.93250271
2882,11.84,1942.777661,0,0,15,135.1489349,36.93250271
2883,4.05,1942.777661,0,0,3,135.1667111,36.93250271
2884,0,1175.510152,0,0,2,134.9178439,36.94762419
2885,8.12,916.8895216,0,0,10,134.9356202,36.94762419
2886,22.17,852.2343639,0,0,13,134.9533964,36.94762419
2887,27.49,852.2343639,96,0,41,134.9711726,36.94762419
2888,65.94,852.2343639,257,0,25,134.9889488,36.94762419
2889,68.86,852.2343639,0,1615714.286,107,135.0067251,36.94762419
2890,46.39,852.2343639,0,0,44,135.0245013,36.94762419
2891,80.54,834.7850435,0,0,80,135.0422775,36.94762419
2892,194.58,819.770512,0,2088000,145,135.0600537,36.94762419
2893,135.2,819.770512,199,0,247,135.07783,36.94762419
2894,9.2,819.770512,32,0,36,135.0956062,36.94762419
2895,1.05,819.770512,0,0,6,135.1133824,36.94762419
2896,6.07,1381.274087,0,0,16,135.1311586,36.94762419
2897,1.05,1942.777661,0,0,1,135.1489349,36.94762419
2898,14.1,852.2343639,0,0,24,134.9533964,36.96274567
2899,0,0,0,0,0,134.9711726,36.96274567
2900,5.51,852.2343639,0,0,8,134.9889488,36.96274567
2901,13.56,852.2343639,25666,0,20,135.0067251,36.96274567
2902,23.25,852.2343639,58,0,15,135.0245013,36.96274567
2903,90.5,827.1289851,34,0,75,135.0422775,36.96274567
2904,170.49,819.770512,105.5,1803333.333,167,135.0600537,36.96274567
2905,60.35,819.770512,0,0,141,135.07783,36.96274567
2906,13.04,819.770512,0,0,20,135.0956062,36.96274567
2907,4.83,819.770512,0,0,7,135.1133824,36.96274567
2908,3.2,819.770512,0,0,1,135.1311586,36.96274567
2909,21.66,820.8177331,0,0,31,135.0245013,36.97786716
2910,8.11,819.770512,0,0,31,135.0422775,36.97786716
2911,12.25,819.770512,0,1400000,19,135.0600537,36.97786716
2912,0,819.770512,0,0,1,135.07783,36.97786716
2913,0,819.770512,0,0,1,135.0956062,36.97786716
2914,1.35,819.770512,0,0,1,135.1133824,36.97786716
