省份,城市,地区,分类,店名,店铺id,人均,地址,网址
上海市,上海市,五角场/大学区,美食,胡子大厨·超级小炒肉(凯德国正店),k8b5bKNtkCVVfa24,54,五角场/大学区,http://www.dianping.com/shop/k8b5bKNtkCVVfa24
上海市,上海市,五角场/大学区,美食,新招鲜(国权东路店),GaTpZrBJjlwOGTIt,97,五角场/大学区,http://www.dianping.com/shop/GaTpZrBJjlwOGTIt
上海市,上海市,五角场/大学区,美食,志大同小笼面点,l6Jud36ctAanShVh,28,五角场/大学区,http://www.dianping.com/shop/l6Jud36ctAanShVh
上海市,上海市,五角场/大学区,美食,CoCo都可(太平洋森活天地店),H4sXkttbvy0l6IUs,14,五角场/大学区,http://www.dianping.com/shop/H4sXkttbvy0l6IUs
上海市,上海市,五角场/大学区,美食,郑阿姨的家(武川路店),l7AyquoiaUKbCaSR,100,五角场/大学区,http://www.dianping.com/shop/l7AyquoiaUKbCaSR
上海市,上海市,五角场/大学区,美食,7分甜(上海五角场万达店),H8ujqHWaGayGvpLH,19,五角场/大学区,http://www.dianping.com/shop/H8ujqHWaGayGvpLH
上海市,上海市,五角场/大学区,美食,纽拉咖啡NewLife(政民路店),FI0RtbPj6mnuMxFF,24,五角场/大学区,http://www.dianping.com/shop/FI0RtbPj6mnuMxFF
上海市,上海市,五角场/大学区,美食,掌上韩品(太平洋森活天地店),FIxB1UCxtLdD3eM4,40,五角场/大学区,http://www.dianping.com/shop/FIxB1UCxtLdD3eM4
上海市,上海市,五角场/大学区,美食,松鹤楼面馆(合生汇店),H5oF5Vb2hs5dkybC,66,五角场/大学区,http://www.dianping.com/shop/H5oF5Vb2hs5dkybC
上海市,上海市,五角场/大学区,美食,巴黎贝甜(悠迈生活广场店),H3frK5kTrsA869Us,36,五角场/大学区,http://www.dianping.com/shop/H3frK5kTrsA869Us
上海市,上海市,五角场/大学区,美食,星巴克(合生汇B1店),H7o1cKGhpkrVYDVW,41,五角场/大学区,http://www.dianping.com/shop/H7o1cKGhpkrVYDVW
上海市,上海市,五角场/大学区,美食,LukaMacaron卢卡马卡龙,E472zoqlh6HK9e5E,68,五角场/大学区,http://www.dianping.com/shop/E472zoqlh6HK9e5E
上海市,上海市,五角场/大学区,美食,久炭日式串烧居酒屋,k3xaCLAH7dEDpzG1,197,五角场/大学区,http://www.dianping.com/shop/k3xaCLAH7dEDpzG1
上海市,上海市,五角场/大学区,美食,漢月茗藏(国华广场店),k65EkGjqylENczfm,15,五角场/大学区,http://www.dianping.com/shop/k65EkGjqylENczfm
上海市,上海市,五角场/大学区,美食,Woomy丸米寿司(万达店),H9D8vqeaCWtTabkS,88,五角场/大学区,http://www.dianping.com/shop/H9D8vqeaCWtTabkS
上海市,上海市,五角场/大学区,美食,哈根达斯(百联又一城店),k9jo15QfslYRRVPz,101,五角场/大学区,http://www.dianping.com/shop/k9jo15QfslYRRVPz
上海市,上海市,五角场/大学区,美食,满记甜品(合生汇店),FDQi90jgt6h38t3m,39,五角场/大学区,http://www.dianping.com/shop/FDQi90jgt6h38t3m
上海市,上海市,五角场/大学区,美食,卡乐星(创智天地店),k9AB3inuaahDcCZQ,45,五角场/大学区,http://www.dianping.com/shop/k9AB3inuaahDcCZQ
上海市,上海市,五角场/大学区,美食,家味螺蛳粉(杨浦店),G8hD7q44rimLYMmH,25,五角场/大学区,http://www.dianping.com/shop/G8hD7q44rimLYMmH
上海市,上海市,五角场/大学区,美食,五角场凯悦·中厨房,H487m55EzRy7avn0,332,五角场/大学区,http://www.dianping.com/shop/H487m55EzRy7avn0
上海市,上海市,五角场/大学区,美食,Helens海伦司(关山路店),G4jJa2cHgonrM2Up,99,五角场/大学区,http://www.dianping.com/shop/G4jJa2cHgonrM2Up
上海市,上海市,五角场/大学区,美食,大壶春生煎(五角场万达广场店),H743pHHdyKeIMm7B,21,五角场/大学区,http://www.dianping.com/shop/H743pHHdyKeIMm7B
上海市,上海市,五角场/大学区,美食,鱼你在一起(太平洋森活天地店),juwTCho6PuHPMVYT,41,五角场/大学区,http://www.dianping.com/shop/juwTCho6PuHPMVYT
上海市,上海市,五角场/大学区,美食,半仙豆夫(太平洋森活天地店),l5X0d0IuIyOtNPUS,22,五角场/大学区,http://www.dianping.com/shop/l5X0d0IuIyOtNPUS
上海市,上海市,五角场/大学区,美食,COSTACOFFEE(Bilibili店),kahN78UQDmi0rC8m,42,五角场/大学区,http://www.dianping.com/shop/kahN78UQDmi0rC8m
上海市,上海市,五角场/大学区,美食,吴茂兴本帮面(五角场百联店),k7feXy0aCuJPdAj1,25,五角场/大学区,http://www.dianping.com/shop/k7feXy0aCuJPdAj1
上海市,上海市,五角场/大学区,美食,宝珠BOJOO(太平洋森活天地店),G9Y1CCVKXTqpqJnI,29,五角场/大学区,http://www.dianping.com/shop/G9Y1CCVKXTqpqJnI
上海市,上海市,五角场/大学区,美食,尚座·私宴(国定东路店),l91yAUBjQSOE3RUl,429,五角场/大学区,http://www.dianping.com/shop/l91yAUBjQSOE3RUl
上海市,上海市,五角场/大学区,美食,巴麦隆自助烤肉(武川路店),G6dyIjuOMUcRxZde,103,五角场/大学区,http://www.dianping.com/shop/G6dyIjuOMUcRxZde
上海市,上海市,五角场/大学区,美食,沈大成美食(苏鲜生店),iPEfyuevL7NiayOt,26,五角场/大学区,http://www.dianping.com/shop/iPEfyuevL7NiayOt
上海市,上海市,五角场/大学区,美食,月湖萃·华(新五角场店),G6svn6iWzPDE2Arr,121,五角场/大学区,http://www.dianping.com/shop/G6svn6iWzPDE2Arr
上海市,上海市,五角场/大学区,美食,喜茶(国华广场GO店),H2DhM9dR2F18Ugs3,31,五角场/大学区,http://www.dianping.com/shop/H2DhM9dR2F18Ugs3
上海市,上海市,五角场/大学区,美食,恶龙制冰甜品café(五角场国华店),laHM9YUvFTqjrlE4,32,五角场/大学区,http://www.dianping.com/shop/laHM9YUvFTqjrlE4
上海市,上海市,五角场/大学区,美食,袁记饺子云吞(邯郸路店),l2SBNf0atq7HH8ut,32,五角场/大学区,http://www.dianping.com/shop/l2SBNf0atq7HH8ut
上海市,上海市,五角场/大学区,美食,霁月台(太平洋森活天地店),H6KeuEwGAb5W28Dg,86,五角场/大学区,http://www.dianping.com/shop/H6KeuEwGAb5W28Dg
上海市,上海市,五角场/大学区,美食,luckincoffee瑞幸咖啡(创智源店),l4nSpAmgsw8JnJRx,20,五角场/大学区,http://www.dianping.com/shop/l4nSpAmgsw8JnJRx
上海市,上海市,五角场/大学区,美食,桃屋(政民路店),l8wJPKqcsOY4naXL,60,五角场/大学区,http://www.dianping.com/shop/l8wJPKqcsOY4naXL
上海市,上海市,五角场/大学区,美食,谷田稻香(五角场万达店),l4W6mABPIRxrwmbr,36,五角场/大学区,http://www.dianping.com/shop/l4W6mABPIRxrwmbr
上海市,上海市,五角场/大学区,美食,丰收日(五角场店),kaWmptukZWCV8Mn0,135,五角场/大学区,http://www.dianping.com/shop/kaWmptukZWCV8Mn0
上海市,上海市,五角场/大学区,美食,冲鸭俱乐部·猫咖·狗咖·撸猫馆,H9p1Rt2L2glHfcqn,123,五角场/大学区,http://www.dianping.com/shop/H9p1Rt2L2glHfcqn
上海市,上海市,五角场/大学区,美食,山崎面包(百联又一城店),k1phF9U5IpFiO3Rc,26,五角场/大学区,http://www.dianping.com/shop/k1phF9U5IpFiO3Rc
上海市,上海市,五角场/大学区,美食,三个叔叔手工吐司(五角场国正中心店),G23vH7E4tmoeTV4W,36,五角场/大学区,http://www.dianping.com/shop/G23vH7E4tmoeTV4W
上海市,上海市,五角场/大学区,美食,小杨生煎(五角场万达店),FFQggdBH97SarWxV,31,五角场/大学区,http://www.dianping.com/shop/FFQggdBH97SarWxV
上海市,上海市,五角场/大学区,美食,BrewBear酿酒熊精酿啤酒餐厅(大学路店),H4AP6iCeuQFVrI0D,104,五角场/大学区,http://www.dianping.com/shop/H4AP6iCeuQFVrI0D
上海市,上海市,五角场/大学区,美食,luckincoffee瑞幸咖啡(合生汇国际中心店),k39p0K6sJkV99ldL,18,五角场/大学区,http://www.dianping.com/shop/k39p0K6sJkV99ldL
上海市,上海市,五角场/大学区,美食,好乐迪音乐火锅(百联又一城店),H1LfYandUqIG8G2J,147,五角场/大学区,http://www.dianping.com/shop/H1LfYandUqIG8G2J
上海市,上海市,五角场/大学区,美食,贝儿多爸爸的泡芙工房(国华广场店),l2kgaUnbTs9GWtMS,15,五角场/大学区,http://www.dianping.com/shop/l2kgaUnbTs9GWtMS
上海市,上海市,五角场/大学区,美食,MissQueen生日蛋糕定制(五角场店),Frd7qQvH4Ishdvzy,196,五角场/大学区,http://www.dianping.com/shop/Frd7qQvH4Ishdvzy
上海市,上海市,五角场/大学区,美食,珍御轩新加坡泰国村鱼翅(五角场店),l1MjQCiLmg9wqNPt,837,五角场/大学区,http://www.dianping.com/shop/l1MjQCiLmg9wqNPt
上海市,上海市,五角场/大学区,美食,葉子与茶(杨浦百联又一城店),l99cJKEMiIpz8D6H,16,五角场/大学区,http://www.dianping.com/shop/l99cJKEMiIpz8D6H
上海市,上海市,五角场/大学区,美食,小肥羊(黄兴路店),l646lCWWNOvjSSc9,122,五角场/大学区,http://www.dianping.com/shop/l646lCWWNOvjSSc9
上海市,上海市,五角场/大学区,美食,7分甜(上海太平洋森活天地店),G9NKZwhxaHtv8ot9,20,五角场/大学区,http://www.dianping.com/shop/G9NKZwhxaHtv8ot9
上海市,上海市,五角场/大学区,美食,快乐柠檬happylemon(五角场万达一店),k1zvTmNir2R08Di3,13,五角场/大学区,http://www.dianping.com/shop/k1zvTmNir2R08Di3
上海市,上海市,五角场/大学区,美食,天津煎饼果子铺(上海邯郸路店),k4kF16FWpVOOKUzu,28,五角场/大学区,http://www.dianping.com/shop/k4kF16FWpVOOKUzu
上海市,上海市,五角场/大学区,美食,宜家餐厅(上海杨浦店),lahYBLz2ZXNHWDPq,50,五角场/大学区,http://www.dianping.com/shop/lahYBLz2ZXNHWDPq
上海市,上海市,五角场/大学区,美食,七口辣火锅杯(太平洋森活天地店),H2QY3fonk84gb4wl,31,五角场/大学区,http://www.dianping.com/shop/H2QY3fonk84gb4wl
上海市,上海市,五角场/大学区,美食,必胜客(百联又一城店),l6gyP1QwW0TjVmkr,78,五角场/大学区,http://www.dianping.com/shop/l6gyP1QwW0TjVmkr
上海市,上海市,五角场/大学区,美食,BreadTalk面包新语(合生国际店),H1ujGHN91Ctf1823,30,五角场/大学区,http://www.dianping.com/shop/H1ujGHN91Ctf1823
上海市,上海市,五角场/大学区,美食,凯司令西饼(五角场店),G6KBqf0FWT87Q3zc,23,五角场/大学区,http://www.dianping.com/shop/G6KBqf0FWT87Q3zc
上海市,上海市,五角场/大学区,美食,1点点(五角场第一食品店),H256ZgBPuyrBWfXR,15,五角场/大学区,http://www.dianping.com/shop/H256ZgBPuyrBWfXR
上海市,上海市,五角场/大学区,美食,齐鲁人家(国定东路店),k9NGQcbc6TriV6UU,127,五角场/大学区,http://www.dianping.com/shop/k9NGQcbc6TriV6UU
上海市,上海市,五角场/大学区,美食,桂源铺(国华广场店),kaPRPJMOaKDXBcGs,15,五角场/大学区,http://www.dianping.com/shop/kaPRPJMOaKDXBcGs
上海市,上海市,五角场/大学区,美食,贝瑞咖啡(国权路店),k4fbhfKyqQjjBKcP,21,五角场/大学区,http://www.dianping.com/shop/k4fbhfKyqQjjBKcP
上海市,上海市,五角场/大学区,美食,CornerBakery街角烘焙,H4N15XpQfJvoCG4L,32,五角场/大学区,http://www.dianping.com/shop/H4N15XpQfJvoCG4L
上海市,上海市,五角场/大学区,美食,COSTACOFFEE(百联又一城店),H4XYO9TvKQ8vD8oF,34,五角场/大学区,http://www.dianping.com/shop/H4XYO9TvKQ8vD8oF
上海市,上海市,五角场/大学区,美食,星巴克(五角场万达1F店),H6EQVQ5a29NsrV5P,41,五角场/大学区,http://www.dianping.com/shop/H6EQVQ5a29NsrV5P
上海市,上海市,五角场/大学区,美食,魔都MUSK酒吧,k7UcIziXZQu1e4xh,,五角场/大学区,http://www.dianping.com/shop/k7UcIziXZQu1e4xh
上海市,上海市,五角场/大学区,美食,Pointc&d蛋糕甜品(杨浦店),k1wLtotSvaJSctUc,110,五角场/大学区,http://www.dianping.com/shop/k1wLtotSvaJSctUc
上海市,上海市,五角场/大学区,美食,阿平牛杂(城市集市合生汇店),l1VhgHm8mnx3JH8v,36,五角场/大学区,http://www.dianping.com/shop/l1VhgHm8mnx3JH8v
上海市,上海市,五角场/大学区,美食,茶百道(太平洋森活天地店),G8ENTVIetZGGUn3T,16,五角场/大学区,http://www.dianping.com/shop/G8ENTVIetZGGUn3T
上海市,上海市,五角场/大学区,美食,星巴克(又一城店),H8cqwTYfVPmpjw4n,48,五角场/大学区,http://www.dianping.com/shop/H8cqwTYfVPmpjw4n
上海市,上海市,五角场/大学区,美食,CRAFTBEER柒小姐精酿,k1sk7axQoY21JVW3,,五角场/大学区,http://www.dianping.com/shop/k1sk7axQoY21JVW3
上海市,上海市,五角场/大学区,美食,茶生(大学路店),l87I9UCQIqJWWk9k,25,五角场/大学区,http://www.dianping.com/shop/l87I9UCQIqJWWk9k
上海市,上海市,五角场/大学区,美食,图门烧烤(关山路旗舰店),G4iEgS9dnR72Guqn,84,五角场/大学区,http://www.dianping.com/shop/G4iEgS9dnR72Guqn
上海市,上海市,五角场/大学区,美食,我去·春饼文化主题餐厅(国定路总店),k3MYEaqQUgRr1jKQ,64,五角场/大学区,http://www.dianping.com/shop/k3MYEaqQUgRr1jKQ
上海市,上海市,五角场/大学区,美食,肯德基(百联又一城店),l1dz69KiDoURSKbE,29,五角场/大学区,http://www.dianping.com/shop/l1dz69KiDoURSKbE
上海市,上海市,五角场/大学区,美食,再見小时候·老上海炸货铺(关山路旗舰店),H9m2dqWMaHit0KbL,23,五角场/大学区,http://www.dianping.com/shop/H9m2dqWMaHit0KbL
上海市,上海市,五角场/大学区,美食,质馆咖啡(国正店),i790QyEecW0t097O,32,五角场/大学区,http://www.dianping.com/shop/i790QyEecW0t097O
上海市,上海市,五角场/大学区,美食,五角场南大门手作米糕,k6QL6HLD3s0SFJSw,26,五角场/大学区,http://www.dianping.com/shop/k6QL6HLD3s0SFJSw
上海市,上海市,五角场/大学区,美食,必胜客(五角场万达店),laCJO3IF2OuFFFGe,68,五角场/大学区,http://www.dianping.com/shop/laCJO3IF2OuFFFGe
上海市,上海市,五角场/大学区,美食,茶与花间(国华广场店),H1mCBI0I3OVPjPlp,21,五角场/大学区,http://www.dianping.com/shop/H1mCBI0I3OVPjPlp
上海市,上海市,五角场/大学区,美食,CoCo都可(五角场大学路店),kaTKlaNubVzaQRy2,18,五角场/大学区,http://www.dianping.com/shop/kaTKlaNubVzaQRy2
上海市,上海市,五角场/大学区,美食,港嘢茶檔(太平洋森活天地店),Fjs1sIdCdCn5plfy,35,五角场/大学区,http://www.dianping.com/shop/Fjs1sIdCdCn5plfy
上海市,上海市,五角场/大学区,美食,味千拉面(五角场万达店),G3CS7cHPsfRonXXy,44,五角场/大学区,http://www.dianping.com/shop/G3CS7cHPsfRonXXy
上海市,上海市,五角场/大学区,美食,Kanescoffee,l5A8G3HfgYoeimZI,46,五角场/大学区,http://www.dianping.com/shop/l5A8G3HfgYoeimZI
上海市,上海市,五角场/大学区,美食,早安巴黎(五角场第一食品店),G5To1zhweSJOtMbA,84,五角场/大学区,http://www.dianping.com/shop/G5To1zhweSJOtMbA
上海市,上海市,五角场/大学区,美食,WORKINGPAPER,k7GJK6fAXE5vBja4,30,五角场/大学区,http://www.dianping.com/shop/k7GJK6fAXE5vBja4
上海市,上海市,五角场/大学区,美食,渔人歌(百联又一城店),H5n4mN7KS6gKcMnH,35,五角场/大学区,http://www.dianping.com/shop/H5n4mN7KS6gKcMnH
上海市,上海市,五角场/大学区,美食,85度C(太平洋森活天地店),l6EpeGGFcssXD7BH,24,五角场/大学区,http://www.dianping.com/shop/l6EpeGGFcssXD7BH
上海市,上海市,五角场/大学区,美食,GONGCHA四云奶盖贡茶(百联又一城店),k5JaPuM0plPInIWO,18,五角场/大学区,http://www.dianping.com/shop/k5JaPuM0plPInIWO
上海市,上海市,五角场/大学区,美食,Master进口食品直营店,G4Me5jJp4U7CyP4P,,五角场/大学区,http://www.dianping.com/shop/G4Me5jJp4U7CyP4P
上海市,上海市,五角场/大学区,美食,弥茶(百联又一城店),l80edqwfYMhwX6VG,22,五角场/大学区,http://www.dianping.com/shop/l80edqwfYMhwX6VG
上海市,上海市,五角场/大学区,美食,喜茶(颐高数码广场GO店),l326qFz4xTRlGZdY,28,五角场/大学区,http://www.dianping.com/shop/l326qFz4xTRlGZdY
上海市,上海市,五角场/大学区,美食,桂源铺(三号湾店),l1bND5AFiN09PPVD,14,五角场/大学区,http://www.dianping.com/shop/l1bND5AFiN09PPVD
上海市,上海市,五角场/大学区,美食,家有好面黄鱼世家(太平洋森活天地店),l5zQQc8Eg4nGw92d,38,五角场/大学区,http://www.dianping.com/shop/l5zQQc8Eg4nGw92d
上海市,上海市,五角场/大学区,美食,西树泡芙CHEZCHOUX(太平洋森活天地店),k3qwvqFB6pkHVI0Q,32,五角场/大学区,http://www.dianping.com/shop/k3qwvqFB6pkHVI0Q
上海市,上海市,五角场/大学区,美食,麦当劳(国定路三号湾店),l3sWUs0Ognv3V4FA,28,五角场/大学区,http://www.dianping.com/shop/l3sWUs0Ognv3V4FA
上海市,上海市,五角场/大学区,美食,萨莉亚意式餐厅(国华广场店),l8AS25PvTrtmG2pW,47,五角场/大学区,http://www.dianping.com/shop/l8AS25PvTrtmG2pW
上海市,上海市,五角场/大学区,美食,小杨生煎(百联又一城店),l4ZxH6kjPDU5F2qv,23,五角场/大学区,http://www.dianping.com/shop/l4ZxH6kjPDU5F2qv
上海市,上海市,五角场/大学区,美食,畔田居,k1BIWvUiN5Z034Yl,150,五角场/大学区,http://www.dianping.com/shop/k1BIWvUiN5Z034Yl
上海市,上海市,五角场/大学区,美食,萨莉亚(三号湾广场店),l3vNQgZAJC3PqsPf,38,五角场/大学区,http://www.dianping.com/shop/l3vNQgZAJC3PqsPf
上海市,上海市,五角场/大学区,美食,阿花家桂林米粉螺蛳粉(太平洋森活天地店),FhJyBPOwVaWAmjsg,27,五角场/大学区,http://www.dianping.com/shop/FhJyBPOwVaWAmjsg
上海市,上海市,五角场/大学区,美食,VQ鲜榨果汁(上海合生汇店),H3aWOSm7xIUNtET5,20,五角场/大学区,http://www.dianping.com/shop/H3aWOSm7xIUNtET5
上海市,上海市,五角场/大学区,美食,廖记棒棒鸡(百联又一城店),G8Y6wbBXpZ0OifnU,33,五角场/大学区,http://www.dianping.com/shop/G8Y6wbBXpZ0OifnU
上海市,上海市,五角场/大学区,美食,景亨宴(安波路店),H4XPmmFqWYN6xIJz,109,五角场/大学区,http://www.dianping.com/shop/H4XPmmFqWYN6xIJz
上海市,上海市,五角场/大学区,美食,CoCo壱番屋(百联又一城店),H6nbcQ01fUTztY8K,54,五角场/大学区,http://www.dianping.com/shop/H6nbcQ01fUTztY8K
上海市,上海市,五角场/大学区,美食,汉堡王(合生汇店),G6J6cwPb0cF7oc4B,29,五角场/大学区,http://www.dianping.com/shop/G6J6cwPb0cF7oc4B
上海市,上海市,五角场/大学区,美食,启东8号海鲜,k3pcmTtoHxb08uBD,86,五角场/大学区,http://www.dianping.com/shop/k3pcmTtoHxb08uBD
上海市,上海市,五角场/大学区,美食,甜问(太平洋森活天地店),l8vqsFSsNRx6TwaC,33,五角场/大学区,http://www.dianping.com/shop/l8vqsFSsNRx6TwaC
上海市,上海市,五角场/大学区,美食,米芝莲(五角场万达店),l15605OMYcfOOrFk,23,五角场/大学区,http://www.dianping.com/shop/l15605OMYcfOOrFk
上海市,上海市,五角场/大学区,美食,楚褚热干面(五角场店),l113XrzLwPTMm2BR,26,五角场/大学区,http://www.dianping.com/shop/l113XrzLwPTMm2BR
上海市,上海市,五角场/大学区,美食,冬音泰式麻辣烫·小火锅(创智汇店),l8y9xmRtdmaJvSMd,41,五角场/大学区,http://www.dianping.com/shop/l8y9xmRtdmaJvSMd
上海市,上海市,五角场/大学区,美食,新疆味道烤肉,G2DTJLfWwDwXSP6y,78,五角场/大学区,http://www.dianping.com/shop/G2DTJLfWwDwXSP6y
上海市,上海市,五角场/大学区,美食,厝内小眷村(杨浦国定店),H2oAneOl9Utf9ApV,16,五角场/大学区,http://www.dianping.com/shop/H2oAneOl9Utf9ApV
上海市,上海市,五角场/大学区,美食,RobertLindBakery琳德烘焙(尚浦领世店),GaztKeEJ2dT5KcWn,67,五角场/大学区,http://www.dianping.com/shop/GaztKeEJ2dT5KcWn
上海市,上海市,五角场/大学区,美食,星巴克(创智店),H8tuonxU88m8yfRI,36,五角场/大学区,http://www.dianping.com/shop/H8tuonxU88m8yfRI
上海市,上海市,五角场/大学区,美食,百果园PAGODA(政通路店),l8acF9ZpSUWjGPJH,37,五角场/大学区,http://www.dianping.com/shop/l8acF9ZpSUWjGPJH
