,k_index,加权合计POI,人口密度,商铺人均消费,房价,不加权POI合计,经度,纬度,normalized_density_town,normalized_density_district,housing_town,housing_district,geometry
168,168,6.79,414.8453173,0.0,0.0,10,135.237816,36.08569964,-0.6295390523775419,-0.40908836024672324,-11.173597134984321,-6.145213399138801,POINT (135.237816 36.08569964)
169,169,22.12,364.7729078,0.0,0.0,11,135.2555922,36.08569964,-0.5853765376198338,-0.4038634013653915,-13.502504229402634,-6.145213399138801,POINT (135.2555922 36.08569964)
170,170,41.23,359.7656668,19.0,6475000.0,51,135.2733684,36.08569964,-0.16221277548501414,-0.19486504611212174,5065.209153599569,2282.3539435092553,POINT (135.2733684 36.08569964)
171,171,1.35,359.7656668,0.0,0.0,1,135.2911446,36.08569964,-0.6911674781535387,-0.45611299017870893,-13.502504229402634,-6.145213399138801,POINT (135.2911446 36.08569964)
175,175,0.0,658.1882575,0.0,0.0,2,134.686753,36.10082112,-0.40733723401128286,-0.43842944477282514,-3.891878999164313,-2.9925467763309075,POINT (134.686753 36.10082112)
177,177,0.0,658.1882575,0.0,0.0,1,134.7223055,36.10082112,-0.4164892976859228,-0.4439297357614927,-3.891878999164313,-2.9925467763309075,POINT (134.7223055 36.10082112)
178,178,6.75,658.1882575,0.0,0.0,10,134.7400817,36.10082112,-0.3341207246141632,-0.39442711686348464,-3.891878999164313,-2.9925467763309075,POINT (134.7400817 36.10082112)
180,180,2.69,519.790184,0.0,0.0,1,134.846739,36.10082112,-0.5943457774062703,-0.4439297357614927,-3.5528812841371087,-2.9925467763309075,POINT (134.846739 36.10082112)
181,181,97.13,560.4452723,0.0,0.0,13,134.8645153,36.10082112,-0.3452188048407678,-0.377926243897482,-4.657606492068283,-2.9925467763309075,POINT (134.8645153 36.10082112)
182,182,157.7,651.9192212,0.0,0.0,203,134.8822915,36.10082112,3.381894367697235,0.6671290439493549,-4.657606492068283,-2.9925467763309075,POINT (134.8822915 36.10082112)
183,183,44.89,635.4030915,49.0,0.0,88,134.9000677,36.10082112,1.0530449528159054,0.03459558025258522,-3.5528812841371087,-2.9925467763309075,POINT (134.9000677 36.10082112)
184,184,8.53,651.9192212,0.0,0.0,12,134.9178439,36.10082112,-0.48602074745349483,-0.38342653488614953,-4.657606492068283,-2.9925467763309075,POINT (134.9178439 36.10082112)
185,185,93.85,630.7785752,0.0,0.0,25,134.9356202,36.10082112,-0.09609183227526527,-0.3119227520334712,-3.5528812841371087,-2.9925467763309075,POINT (134.9356202 36.10082112)
186,186,101.7,651.9192212,0.0,0.0,179,134.9533964,36.10082112,2.89587362024374,0.5351220602213334,-4.657606492068283,-2.9925467763309075,POINT (134.9533964 36.10082112)
187,187,19.03,651.9192212,192.0,0.0,41,134.9711726,36.10082112,0.10125432238614475,-0.22391809621479022,-4.657606492068283,-2.9925467763309075,POINT (134.9711726 36.10082112)
188,188,3.45,662.623959,0.0,0.0,12,134.9889488,36.10082112,-0.48334007994734224,-0.38342653488614953,-4.657606492068283,-2.9925467763309075,POINT (134.9889488 36.10082112)
189,189,9.34,774.7909943,0.0,0.0,23,135.0067251,36.10082112,-0.26326123820397634,-0.32292333401080636,-7.473741803258577,-2.9925467763309075,POINT (135.0067251 36.10082112)
190,190,19.76,780.3760749,0.0,0.0,26,135.0245013,36.10082112,-0.33813061386874155,-0.30642246104480364,-7.473741803258577,-2.9925467763309075,POINT (135.0245013 36.10082112)
191,191,3.5,0.0,0.0,0.0,17,135.0422775,36.10082112,-0.4820140852935258,-0.3559250799428117,-7.428202287743937,-2.9925467763309075,POINT (135.0422775 36.10082112)
192,192,19.23,0.0,0.0,0.0,22,135.0600537,36.10082112,-0.4302689167356652,-0.3284236249994739,-7.428202287743937,-2.9925467763309075,POINT (135.0600537 36.10082112)
193,193,37.78,0.0,0.0,0.0,57,135.07783,36.10082112,-0.06805273683064095,-0.13591344039610923,-7.428202287743937,-2.9925467763309075,POINT (135.07783 36.10082112)
194,194,8.45,381.9332153,0.0,0.0,18,135.0956062,36.10082112,-0.293178736700162,-0.35042478895414414,-7.9987598824831325,-2.9925467763309075,POINT (135.0956062 36.10082112)
195,195,9.95,381.9332153,0.0,0.0,22,135.1133824,36.10082112,-0.2320065829866422,-0.3284236249994739,-7.9987598824831325,-2.9925467763309075,POINT (135.1133824 36.10082112)
196,196,13.15,381.9332153,0.0,0.0,27,135.1311586,36.10082112,-0.15554139084474244,-0.3009221700561361,-7.9987598824831325,-2.9925467763309075,POINT (135.1311586 36.10082112)
197,197,5.4,398.3892663,0.0,0.0,14,135.1489349,36.10082112,-0.3543508904136818,-0.38818852472139626,-7.9987598824831325,-2.9925467763309075,POINT (135.1489349 36.10082112)
198,198,35.7,414.1139372,0.0,0.0,45,135.1667111,36.10082112,-0.012760926737382628,-0.2262147994001122,-7.9987598824831325,-2.9925467763309075,POINT (135.1667111 36.10082112)
199,199,36.85,414.8453173,0.0,0.0,30,135.1844873,36.10082112,-0.27709440915459377,-0.30458918262008833,-11.173597134984321,-6.145213399138801,POINT (135.1844873 36.10082112)
200,200,91.96,414.8453173,0.0,0.0,45,135.2022635,36.10082112,-0.012760926737382628,-0.2262147994001122,-11.173597134984321,-6.145213399138801,POINT (135.2022635 36.10082112)
201,201,82.92,414.8453173,0.0,1160000.0,137,135.2200397,36.10082112,1.608484432088179,0.25448141768240823,776.4551699194946,403.840735946612,POINT (135.2200397 36.10082112)
202,202,36.22,414.8453173,0.0,0.0,3,135.237816,36.10082112,-0.7528946775055738,-0.4456630724160454,-11.173597134984321,-6.145213399138801,POINT (135.237816 36.10082112)
203,203,99.76,364.4867797,133.0,3856666.667,70,135.2555922,36.10082112,0.42779487729130256,-0.0955908273668186,3011.5010420336557,1356.940256238885,POINT (135.2555922 36.10082112)
204,204,120.94,359.7656668,122.0,4481111.111,163,135.2733684,36.10082112,1.0226457584924808,0.3903303485970336,3501.2884207841316,1577.641504675971,POINT (135.2733684 36.10082112)
205,205,39.63,359.7656668,0.0,1482597.403,47,135.2911446,36.10082112,-0.20452915169849611,-0.2157648816374487,1149.383165961031,517.8583243306023,POINT (135.2911446 36.10082112)
206,206,30.83,359.7656668,569.0,0.0,44,135.3089209,36.10082112,-0.2362664338586076,-0.23143975828144395,-13.502504229402634,-6.145213399138801,POINT (135.3089209 36.10082112)
207,207,2.1,359.7656668,95.0,0.0,5,135.3266971,36.10082112,-0.6488511019400568,-0.43521315465338195,-13.502504229402634,-6.145213399138801,POINT (135.3266971 36.10082112)
211,211,6.4,658.1882575,0.0,0.0,12,134.686753,36.1159426,-0.3158165972648833,-0.38342653488614953,-3.891878999164313,-2.9925467763309075,POINT (134.686753 36.1159426)
212,212,8.59,658.1882575,0.0,0.0,14,134.7045293,36.1159426,-0.2975124699156034,-0.3724259529088144,-3.891878999164313,-2.9925467763309075,POINT (134.7045293 36.1159426)
213,213,13.29,658.1882575,0.0,0.0,21,134.7223055,36.1159426,-0.23344802419312374,-0.3339239159881415,-3.891878999164313,-2.9925467763309075,POINT (134.7223055 36.1159426)
214,214,0.0,658.1882575,0.0,0.0,3,134.7400817,36.1159426,-0.39818517033664286,-0.4329291537841576,-3.891878999164313,-2.9925467763309075,POINT (134.7400817 36.1159426)
215,215,2.5,658.1882575,0.0,0.0,3,134.7578579,36.1159426,-0.39818517033664286,-0.4329291537841576,-3.891878999164313,-2.9925467763309075,POINT (134.7578579 36.1159426)
216,216,5.08,651.9192212,0.0,0.0,5,134.8289628,36.1159426,-0.6277767987940975,-0.42192857180682247,-4.657606492068283,-2.9925467763309075,POINT (134.8289628 36.1159426)
217,217,8.48,651.9192212,0.0,0.0,6,134.846739,36.1159426,-0.6075259343168685,-0.4164282808181549,-4.657606492068283,-2.9925467763309075,POINT (134.846739 36.1159426)
218,218,29.61,651.9192212,0.0,0.0,24,134.8645153,36.1159426,-0.24301037372674741,-0.31742304302213875,-4.657606492068283,-2.9925467763309075,POINT (134.8645153 36.1159426)
219,219,64.72,651.9192212,0.0,0.0,48,134.8822915,36.1159426,0.24301037372674741,-0.18541605929411728,-4.657606492068283,-2.9925467763309075,POINT (134.8822915 36.1159426)
220,220,71.74,651.9192212,0.0,0.0,103,134.9000677,36.1159426,1.3568079199743397,0.11709994508259865,-4.657606492068283,-2.9925467763309075,POINT (134.9000677 36.1159426)
221,221,21.85,651.9192212,0.0,0.0,21,134.9178439,36.1159426,-0.30376296715843426,-0.3339239159881415,-4.657606492068283,-2.9925467763309075,POINT (134.9178439 36.1159426)
222,222,112.5,651.9192212,79.0,0.0,51,134.9356202,36.1159426,0.30376296715843426,-0.16891518632811459,-4.657606492068283,-2.9925467763309075,POINT (134.9356202 36.1159426)
223,223,140.07,651.9192212,245.0,0.0,233,134.9533964,36.1159426,3.9894203020141035,0.8321377736093818,-4.657606492068283,-2.9925467763309075,POINT (134.9533964 36.1159426)
224,224,32.9,662.6998292,0.0,0.0,49,134.9711726,36.1159426,-0.10275925447916184,-0.17991576830544972,-5.986324830143755,-2.9925467763309075,POINT (134.9711726 36.1159426)
225,225,29.37,765.1156058,0.0,0.0,28,134.9889488,36.1159426,-0.1620069158178316,-0.29542187906746853,-4.657606492068283,-2.9925467763309075,POINT (134.9889488 36.1159426)
226,226,18.75,651.9192212,0.0,0.0,25,135.0067251,36.1159426,-0.22275950924951846,-0.3119227520334712,-4.657606492068283,-2.9925467763309075,POINT (135.0067251 36.1159426)
227,227,34.77,1074.519057,0.0,0.0,13,135.0245013,36.1159426,-0.5234102201398143,-0.377926243897482,-5.986324830143755,-2.9925467763309075,POINT (135.0245013 36.1159426)
228,228,79.22,0.0,0.0,0.0,120,135.0422775,36.1159426,0.5839363869984027,0.21060489188994722,-7.428202287743937,-2.9925467763309075,POINT (135.0422775 36.1159426)
229,229,18.44,0.0,0.0,0.0,20,135.0600537,36.1159426,-0.4509669841588094,-0.33942420697680903,-7.428202287743937,-2.9925467763309075,POINT (135.0600537 36.1159426)
230,230,52.2,0.0,0.0,0.0,68,135.07783,36.1159426,0.04578663399665239,-0.07541023952076603,-7.428202287743937,-2.9925467763309075,POINT (135.07783 36.1159426)
231,231,21.46,381.9332153,0.0,0.0,22,135.0956062,36.1159426,-0.2320065829866422,-0.3284236249994739,-7.9987598824831325,-2.9925467763309075,POINT (135.0956062 36.1159426)
232,232,11.21,383.3045529,0.0,0.0,24,135.1133824,36.1159426,-0.3828278021214782,-0.31742304302213875,-7.9987598824831325,-6.145213399138801,POINT (135.1133824 36.1159426)
233,233,9.69,410.457037,0.0,0.0,15,135.1311586,36.1159426,-0.33905785198530186,-0.36692566192014686,-7.9987598824831325,-6.145213399138801,POINT (135.1311586 36.1159426)
234,234,121.68,414.8453173,0.0,0.0,17,135.1489349,36.1159426,-0.50618342724951,-0.372513648077401,-11.173597134984321,-6.145213399138801,POINT (135.1489349 36.1159426)
235,235,141.4,414.8453173,0.0,1380000.0,235,135.1667111,36.1159426,3.335463183880625,0.7665273880529192,925.833039533275,481.596691857013,POINT (135.1667111 36.1159426)
236,236,39.95,414.8453173,0.0,0.0,45,135.1844873,36.1159426,-0.012760926737382628,-0.2262147994001122,-11.173597134984321,-6.145213399138801,POINT (135.1844873 36.1159426)
237,237,114.56,414.8453173,0.0,0.0,16,135.2022635,36.1159426,-0.5238056594106575,-0.3777386069587328,-11.173597134984321,-6.145213399138801,POINT (135.2022635 36.1159426)
238,238,144.08,414.8453173,256.0,1434285.714,223,135.2200397,36.1159426,3.123996397946856,0.7038278814769383,962.6925136595613,500.783226331325,POINT (135.2200397 36.1159426)
239,239,133.71,411.4558003,22.0,1602926.829,65,135.237816,36.1159426,0.33968371648556556,-0.12171562177347732,1243.7643950893812,560.3870949796017,POINT (135.237816 36.1159426)
240,240,346.01,364.2206386,22.0,1494127.273,272,135.2555922,36.1159426,3.987485773843079,0.9598508666621938,1158.4267003521124,521.9333973459326,POINT (135.2555922 36.1159426)
241,241,199.47,359.2543095,229.5,4520833.333,370,135.2733684,36.1159426,5.9431961048452715,1.4718968370327046,3532.444824173517,1591.6807744145854,POINT (135.2733684 36.1159426)
242,242,13.34,237.3407132,0.0,0.0,17,135.2911446,36.1159426,-0.5219019732996109,-0.372513648077401,-13.502504229402634,-6.145213399138801,POINT (135.2911446 36.1159426)
243,243,2.35,312.4651166,541.0,0.0,4,135.3089209,36.1159426,-0.4353780895743977,-0.4404381135347137,-13.502504229402634,-6.145213399138801,POINT (135.3089209 36.1159426)
244,244,3.33,359.7656668,0.0,0.0,5,135.3266971,36.1159426,-0.6488511019400568,-0.43521315465338195,-13.502504229402634,-6.145213399138801,POINT (135.3266971 36.1159426)
245,245,0.0,359.7656668,0.0,0.0,1,135.3444733,36.1159426,-0.6911674781535387,-0.45611299017870893,-13.502504229402634,-6.145213399138801,POINT (135.3444733 36.1159426)
246,246,0.0,359.7656668,0.0,0.0,2,135.3622495,36.1159426,-0.6805883841001682,-0.4508880312973772,-13.502504229402634,-6.145213399138801,POINT (135.3622495 36.1159426)
247,247,1.05,359.7656668,0.0,0.0,2,135.3800258,36.1159426,-0.6805883841001682,-0.4508880312973772,-13.502504229402634,-6.145213399138801,POINT (135.3800258 36.1159426)
252,252,0.0,170.5634658,0.0,0.0,1,135.4689069,36.1159426,-0.4876614846106245,-0.45611299017870893,-15.57740758607917,-6.145213399138801,POINT (135.4689069 36.1159426)
254,254,9.69,658.1882575,0.0,0.0,16,134.7045293,36.13106409,-0.2792083425663235,-0.36142537093147925,-3.891878999164313,-2.9925467763309075,POINT (134.7045293 36.13106409)
255,255,9.18,658.1882575,0.0,0.0,22,134.7223055,36.13106409,-0.22429596051848377,-0.3284236249994739,-3.891878999164313,-2.9925467763309075,POINT (134.7223055 36.13106409)
256,256,11.2,658.1882575,0.0,0.0,18,134.7400817,36.13106409,-0.2609042152170436,-0.35042478895414414,-3.891878999164313,-2.9925467763309075,POINT (134.7400817 36.13106409)
257,257,13.06,658.1882575,0.0,0.0,13,134.7578579,36.13106409,-0.30666453359024337,-0.377926243897482,-3.891878999164313,-2.9925467763309075,POINT (134.7578579 36.13106409)
258,258,2.3,658.1882575,0.0,0.0,4,134.7756341,36.13106409,-0.3890331066620029,-0.42742886279549,-3.891878999164313,-2.9925467763309075,POINT (134.7756341 36.13106409)
260,260,2.18,658.1882575,0.0,0.0,3,134.8111866,36.13106409,-0.39818517033664286,-0.4329291537841576,-3.891878999164313,-2.9925467763309075,POINT (134.8111866 36.13106409)
261,261,2.7,857.4351293,0.0,0.0,5,134.8289628,36.13106409,-0.464974335436555,-0.42192857180682247,-4.657606492068283,-2.9925467763309075,POINT (134.8289628 36.13106409)
262,262,8.94,737.5508495,0.0,0.0,12,134.846739,36.13106409,-0.4313293039288448,-0.38342653488614953,-4.657606492068283,-2.9925467763309075,POINT (134.846739 36.13106409)
263,263,3.78,780.3666637,0.0,0.0,8,134.8645153,36.13106409,-0.5670242053624106,-0.40542769884081975,-10.82697950644616,-2.9925467763309075,POINT (134.8645153 36.13106409)
264,264,8.98,651.9192212,0.0,0.0,9,134.8822915,36.13106409,-0.5467733408851817,-0.3999274078521522,-4.657606492068283,-2.9925467763309075,POINT (134.8822915 36.13106409)
265,265,9.55,651.9192212,0.0,0.0,21,134.9000677,36.13106409,-0.30376296715843426,-0.3339239159881415,-4.657606492068283,-2.9925467763309075,POINT (134.9000677 36.13106409)
266,266,26.16,651.9192212,0.0,0.0,34,134.9178439,36.13106409,-0.0405017289544579,-0.26242013313546314,-4.657606492068283,-2.9925467763309075,POINT (134.9178439 36.13106409)
267,267,18.57,651.9192212,0.0,0.0,28,134.9356202,36.13106409,-0.1620069158178316,-0.29542187906746853,-4.657606492068283,-2.9925467763309075,POINT (134.9356202 36.13106409)
268,268,18.66,651.9192212,0.0,0.0,25,134.9533964,36.13106409,-0.22275950924951846,-0.3119227520334712,-4.657606492068283,-2.9925467763309075,POINT (134.9533964 36.13106409)
269,269,8.05,1079.550007,0.0,0.0,21,134.9711726,36.13106409,-0.30376296715843426,-0.3339239159881415,-5.986324830143755,-2.9925467763309075,POINT (134.9711726 36.13106409)
270,270,0.0,1180.169016,0.0,0.0,11,134.9889488,36.13106409,-0.3894590834224916,-0.3889268258748171,-5.986324830143755,-2.9925467763309075,POINT (134.9889488 36.13106409)
271,271,7.38,747.9646384,39.0,0.0,11,135.0067251,36.13106409,-0.3894590834224916,-0.3889268258748171,-4.657606492068283,-2.9925467763309075,POINT (135.0067251 36.13106409)
272,272,10.75,1180.169016,0.0,0.0,24,135.0245013,36.13106409,-0.29137756299451034,-0.31742304302213875,-5.986324830143755,-2.9925467763309075,POINT (135.0245013 36.13106409)
273,273,136.74,1180.169016,0.0,0.0,13,135.0422775,36.13106409,-0.5234102201398143,-0.377926243897482,-7.428202287743937,-2.9925467763309075,POINT (135.0422775 36.13106409)
274,274,371.35,0.0,0.0,0.0,325,135.0600537,36.13106409,2.705488297870688,1.3381645445667976,-7.428202287743937,-2.9925467763309075,POINT (135.0600537 36.13106409)
275,275,270.85,0.0,204.0,0.0,488,135.07783,36.13106409,4.392380792856944,2.2347119757196103,-7.428202287743937,-2.9925467763309075,POINT (135.07783 36.13106409)
276,276,18.09,381.9332153,0.0,0.0,26,135.0956062,36.13106409,-0.1708344292731224,-0.30642246104480364,-7.9987598824831325,-2.9925467763309075,POINT (135.0956062 36.13106409)
277,277,19.71,401.6804765,0.0,0.0,30,135.1133824,36.13106409,-0.27709440915459377,-0.30458918262008833,-7.9987598824831325,-2.9925467763309075,POINT (135.1133824 36.13106409)
278,278,6.24,414.8453173,0.0,0.0,10,135.1311586,36.13106409,-0.6295390523775419,-0.40908836024672324,-11.173597134984321,-6.145213399138801,POINT (135.1311586 36.13106409)
279,279,8.56,414.8453173,0.0,0.0,14,135.1489349,36.13106409,-0.5590501237329523,-0.38818852472139626,-11.173597134984321,-6.145213399138801,POINT (135.1489349 36.13106409)
280,280,21.65,414.8453173,0.0,0.0,25,135.1667111,36.13106409,-0.36520556996033077,-0.3307139770267471,-11.173597134984321,-6.145213399138801,POINT (135.1667111 36.13106409)
281,281,28.36,414.8453173,0.0,0.0,37,135.1844873,36.13106409,-0.15373878402656188,-0.26801447045076615,-11.173597134984321,-6.145213399138801,POINT (135.1844873 36.13106409)
282,282,20.3,414.8453173,0.0,0.0,24,135.2022635,36.13106409,-0.3828278021214782,-0.33593893590807883,-11.173597134984321,-6.145213399138801,POINT (135.2022635 36.13106409)
283,283,17.3,414.8453173,0.0,0.0,20,135.2200397,36.13106409,-0.4533167307660678,-0.3568387714334058,-11.173597134984321,-6.145213399138801,POINT (135.2200397 36.13106409)
284,284,94.71,414.8453173,0.0,0.0,40,135.237816,36.13106409,-0.10087208754311967,-0.2523395938067709,-11.173597134984321,-6.145213399138801,POINT (135.237816 36.13106409)
285,285,82.2,386.5611724,0.0,1786250.0,111,135.2555922,36.13106409,1.1503063958983464,0.1186324867677829,1387.5552098705202,625.1801331688331,POINT (135.2555922 36.13106409)
286,286,75.57,349.8942476,0.0,0.0,115,135.2733684,36.13106409,1.499107526765994,0.13953232229310988,-13.502504229402634,-6.145213399138801,POINT (135.2733684 36.13106409)
287,287,28.23,170.5634658,0.0,0.0,29,135.2911446,36.13106409,0.00031686906082563837,-0.3098141415014201,-15.57740758607917,-6.145213399138801,POINT (135.2911446 36.13106409)
288,288,16.08,190.479487,0.0,0.0,19,135.3089209,36.13106409,-0.5007437851928699,-0.36206373031473754,-13.502504229402634,-6.145213399138801,POINT (135.3089209 36.13106409)
289,289,3.3,170.5634658,0.0,0.0,8,135.3266971,36.13106409,-0.36566689619276194,-0.4195382780093867,-15.57740758607917,-6.145213399138801,POINT (135.3266971 36.13106409)
290,290,3.83,170.5634658,0.0,0.0,2,135.3444733,36.13106409,-0.47023368626521556,-0.4508880312973772,-15.57740758607917,-6.145213399138801,POINT (135.3444733 36.13106409)
291,291,1.15,170.5634658,0.0,0.0,4,135.3622495,36.13106409,-0.4353780895743977,-0.4404381135347137,-15.57740758607917,-6.145213399138801,POINT (135.3622495 36.13106409)
292,292,0.0,170.5634658,0.0,0.0,1,135.3800258,36.13106409,-0.4876614846106245,-0.45611299017870893,-15.57740758607917,-6.145213399138801,POINT (135.3800258 36.13106409)
293,293,1.15,170.5634658,0.0,0.0,3,135.397802,36.13106409,-0.45280588791980664,-0.4456630724160454,-15.57740758607917,-6.145213399138801,POINT (135.397802 36.13106409)
